sma,intens,intens_err,ellipticity,ellipticity_err,pa,pa_err,grad,grad_error,grad_rerror,x0,x0_err,y0,y0_err,ndata,nflag,niter,stop_code
21.289808400050603,5.653882201010877,0.17672115390136717,0.4241431480644583,0.06180270208382847,75.62872728033942,5.363112267240063,-0.2252279359784091,0.11106408383476277,0.4931185971770822,980.1861091799631,0.7337257110991551,833.0990017812823,1.0479301305470738,100,0,10,0
23.418789240055663,5.9697180959801,0.18181326416911378,0.5166080765036347,0.046310010666180304,70.99816481748356,3.536804586735964,-0.23669071059762717,0.10299986645655203,0.43516649300044224,980.7306692002262,0.6554073377014991,834.6803543731546,0.9877164112116636,100,0,10,0
25.76066816406123,5.62370983151478,0.1682416197839952,0.5398261847617951,0.03772831898508718,70.69697988142421,2.79550342939456,-0.23287440224409317,0.08365996672419962,0.35924930313512654,980.9151860576377,0.5963825358762004,835.3942692855943,0.9228847014063191,106,0,10,0
28.33673498046735,5.1344002200199075,0.1430215290303373,0.5506192066064566,0.026108502762419866,71.16573177886475,1.9130130387398823,-0.2536120127806367,0.06364491162083433,0.2509538523945409,980.9201620089053,0.4555022448052356,835.8179029740986,0.7181968425572556,115,0,10,0
31.170408478514087,4.514657861111498,0.10850699349505474,0.5553015923529806,0.02270408216397335,69.81211648615869,1.6579968000513106,-0.19862858420513888,0.04577089595393508,0.23043458793757493,980.3179013676482,0.4437889480445391,835.1520071611583,0.6890043917922158,126,0,10,0
34.2874493263655,3.961890868945622,0.09503420910182447,0.5642152295606689,0.02763527731234944,69.03284127606537,2.0009235570405712,-0.1271582090059995,0.03754614014381719,0.2952710677298523,980.3189970230522,0.6037216877371061,835.3161186526096,0.9351795823268662,137,0,10,0
37.716194259002044,3.0264278571268854,0.06426421211182724,0.43710800212753476,0.03132004767029354,68.25955459674928,2.662168875103674,-0.08823044502416189,0.02173002437088333,0.2462871445897453,979.9813244776481,0.692924290535302,836.6583784685116,0.9372827862038114,175,0,10,0
41.48781368490225,2.809267332575168,0.05690648332315926,0.46412255370911276,0.024785895516443373,66.90081771618007,2.021259946008825,-0.0854626288580002,0.017123437628320682,0.20036170027921799,979.7207700807777,0.6193760619137757,836.4310227058686,0.8453158076801769,187,0,10,0
45.636595053392476,2.4293204126352617,0.040958901595634006,0.4567980836869282,0.014148467232183076,68.89207926333256,1.168856514602934,-0.09907213309485838,0.011608517012883115,0.11717237380735847,979.5197387987777,0.3819383943819482,836.3043255404783,0.5288793448431593,208,0,10,0
50.20025455873172,2.01228334906128,0.03417239356601256,0.46175624208245675,0.018328688923314726,70.49106973054634,1.5004993620986127,-0.057414614353578364,0.00853254858502142,0.14861283457335683,979.4424455561145,0.5388276153329205,836.4385251762768,0.764113069056662,227,0,10,0
55.220280014604896,1.7703177068021168,0.027091090975946776,0.47606194367189963,0.019274597865548016,70.3538173125304,1.5470055379909065,-0.03826212819820538,0.006594354955757214,0.17234678953552068,979.1120724664703,0.6292649055236511,835.3873158687752,0.9036767248567513,246,0,10,0
60.74230801606539,1.6926467068660689,0.024857893935317617,0.4878255027238617,0.014260471390747225,63.46636939713087,1.129217977085376,-0.042181953475863336,0.005284096237029602,0.12526912107219454,980.6207252390326,0.5475489559245178,838.3790740909944,0.7270565234049498,268,0,10,0
66.81653881767193,1.375949228456703,0.01609494593443035,0.43040066866836907,0.01620010429072021,66.76436832099247,1.3947044771238672,-0.0241699820471225,0.003036624686395628,0.12563619950049348,981.5303306123797,0.6398007786554508,839.1665869012635,0.8454447886195818,313,0,50,2
73.49819269943912,1.179678481293387,0.012559226127881217,0.4104581232467429,0.011666844792958249,65.05220388054916,1.0387731212498297,-0.024655945362951733,0.002353895252746701,0.09546968157561249,981.5353408891167,0.5064398195132458,840.6050514936484,0.6468348963444431,351,0,10,0
80.84801196938302,1.0366051723044234,0.012319643723428064,0.42862589385593486,0.017599226488040184,62.82577450523753,1.5184230468593445,-0.0140219739708218,0.0019079868275182627,0.13607120020965488,982.1035990254649,0.8633476252283384,842.479402378884,1.090269071504274,379,0,50,2
88.93281316632132,0.9289357091807474,0.009111086981337375,0.42862589385593486,0.013204698715710894,56.406046438582095,1.1394609880470958,-0.012615857551164645,0.0012984039139314187,0.10291840318152255,986.1739844855248,0.7472276938255744,845.4974895794,0.8712884432489197,417,0,10,0
97.82609448295347,0.8493151463433826,0.007493367655801295,0.45154882742532976,0.011758925991648572,58.19491136150037,0.9785627458137846,-0.010142226582198152,0.0009614690756041574,0.09479861919982621,987.769538753274,0.7365414763486726,848.176733281479,0.8893435400875171,448,0,50,2
107.60870393124881,0.7949670643166432,0.006655040796489276,0.4833350993539289,0.009813552684078032,58.19491136150037,0.7804198402344916,-0.009309141022807131,0.0007680850489647419,0.08250869194944575,989.1850258970477,0.6963724023519884,850.4592276724098,0.8552679825219306,476,0,10,0
118.3695743243737,0.7575431903131877,0.005601885566087271,0.5187349649064437,0.007480105093072665,57.20254307834548,0.5695095870911329,-0.008689112601085599,0.0006065100193475965,0.06980114623808886,992.7344274379134,0.6117246745991735,856.3039248774155,0.7533757278136045,503,0,10,0
130.20653175681107,0.6924489207461596,0.004753190112468444,0.5419688390388124,0.006961127111578305,57.20254307834548,0.5161687505552653,-0.006859540841678394,0.00046323670644824887,0.06753173676489169,993.8172676104001,0.6432361556074386,858.8801124596365,0.8019334417574325,537,0,50,2
143.22718493249218,0.6079912389082243,0.0038693170260160814,0.5419688390388124,0.010358239720015419,60.893412068451966,0.7683064788259808,-0.0034067768067068123,0.0003636467709627517,0.10674217643106293,997.2282032717277,1.0120747769300988,864.3020918492433,1.3443260380363082,591,0,50,2
157.5499034257414,0.5767196719075094,0.0035401959749618937,0.5419688390388124,0.013327418623100091,63.743873701987,0.9884430956009005,-0.0022053770444039047,0.000299310582574019,0.1357185535840744,996.4808787496798,1.3891706072981602,868.0253848516661,1.9344213534257806,650,0,10,0
173.30489376831554,0.9108484371713241,0.02121143003600671,0.6291633753978547,0.14632004844272148,75.84940903421996,10.03708603584635,0.0007135102439317774,None,None,1013.1794846814873,15.759955269996718,946.6806211136004,29.539379169261366,629,0,1,5
190.6353831451471,0.9155384779077859,0.03053550581733545,0.6291633753978547,0.029981212363114882,75.84940903421996,2.056771386207484,-0.004839537661678229,0.0010002665653205654,0.20668638933035977,1013.1794846814873,3.5523593508834477,946.6806211136004,6.657726941284631,692,0,2,5
209.69892145966182,1.1628927746641857,0.042938525568869255,0.7638262393435492,0.011246708037437981,79.56974296612528,0.7235611521444751,-0.010911679272533253,0.0023233636363399713,0.21292448011996779,1016.4387267075724,1.5733374640576845,960.9218228263928,4.128640649769683,572,0,50,2
230.668813605628,0.9321803118643848,0.023026410206159288,0.7638262393435492,0.008448401320328477,79.56974296612528,0.5434510456771742,-0.007005972267984254,0.0012169736201327463,0.17370517232762211,1016.4387267075724,1.29994031192497,960.9218228263928,3.411800118805606,629,0,50,2
253.7356949661908,0.769925163440331,0.016042708589268123,0.7638262393435492,0.008661759515605006,79.56974296612528,0.5568524518699037,-0.0047254997563854415,0.000829181623483879,0.1754696151160368,1016.4387267075724,1.4655051067919131,960.9218228263928,3.8490729190577873,691,0,50,2
279.1092644628099,0.649802791698327,0.013623650609268295,0.7638262393435492,0.007227744268987197,79.56974296612528,0.46463191639241097,-0.004581803093558066,0.0005562253897609331,0.12139879833399565,1016.4387267075724,1.3451149326033893,960.9218228263928,3.53312809371208,760,0,50,2
307.0201909090909,0.5219204225626851,0.007444091724632261,0.7638262393435492,0.00585544938469669,79.56974296612528,0.3764127643167073,-0.0028578676365920157,0.0002926355103738832,0.10239645343506835,1016.4387267075724,1.198694474963536,960.9218228263928,3.1485342551093316,836,0,10,0
